match_id,period,possession,pos_team,opp_team_id,start_x,start_y,zx,zy,zone_id,start_minute_evt,a_type,y_shot_for,p_rf
3775596,1,86,746,973,41.4,62.4,4.0,6.0,4_6,46.0,Pass,0,0.06539106179822259
3775596,2,87,746,973,61.0,40.1,6.0,4.0,6_4,45.0,Pass,0,0.0506977745677342
3775596,2,88,973,746,54.2,22.0,5.0,2.0,5_2,45.0,Ball Receipt*,0,0.021610029114848807
3775596,2,89,746,973,25.9,7.6,2.0,0.0,2_0,46.0,Pass,0,0.023604502253933495
3775596,2,90,973,746,62.4,37.3,6.0,3.0,6_3,46.0,Ball Recovery,0,0.19567723057533906
3775596,2,91,746,973,46.6,40.2,4.0,4.0,4_4,46.0,Duel,0,0.2548083116149327
3775596,2,92,973,746,23.0,31.0,2.0,3.0,2_3,47.0,Duel,0,0.06442755276190335
3775596,2,93,746,973,87.1,65.8,8.0,6.0,8_6,47.0,Duel,1,0.7533826877847284
3775596,2,95,973,746,73.2,12.3,7.0,1.0,7_1,48.0,Ball Receipt*,0,0.025193787600426426
3775596,2,96,973,746,76.2,0.1,7.0,0.0,7_0,48.0,Pass,0,0.22596491626071988
3775596,2,97,973,746,81.9,2.4,8.0,0.0,8_0,48.0,Pass,0,0.15463748233315872
3775596,2,98,746,973,50.0,41.8,4.0,4.0,4_4,49.0,Ball Receipt*,0,0.16458927810000573
3775596,2,99,746,973,23.1,27.1,2.0,2.0,2_2,49.0,Ball Receipt*,0,0.03061197710997725
3775596,2,100,746,973,108.3,0.1,10.0,0.0,10_0,50.0,Pass,0,0.3906719519161911
3775596,2,101,973,746,72.5,37.3,7.0,3.0,7_3,50.0,Duel,0,0.33739265061336127
3775596,2,102,746,973,52.4,80.0,5.0,7.0,5_7,51.0,Pass,0,0.048178565049295345
3775596,2,103,973,746,42.6,0.1,4.0,0.0,4_0,51.0,Pass,0,0.04411505908221594
3775596,2,104,973,746,64.6,0.1,6.0,0.0,6_0,52.0,Pass,0,0.08353248922524963
3775596,2,105,746,973,70.1,54.8,7.0,5.0,7_5,52.0,Pressure,0,0.12495168914001034
3775596,2,106,973,746,63.8,48.7,6.0,4.0,6_4,53.0,Ball Recovery,0,0.16340767130491723
3775596,2,107,746,973,12.5,18.8,1.0,1.0,1_1,53.0,Ball Recovery,0,0.0662237927559015
3775596,2,108,746,973,22.3,0.1,2.0,0.0,2_0,53.0,Pass,0,0.010602835852594852
3775596,2,109,973,746,63.8,60.7,6.0,6.0,6_6,53.0,Ball Recovery,0,0.16339844459957323
3775596,2,110,746,973,42.2,21.2,4.0,2.0,4_2,53.0,Pass,0,0.06190530297275256
3775596,2,111,973,746,77.6,8.1,7.0,0.0,7_0,54.0,Ball Recovery,0,0.2888328212132703
3775596,2,112,973,746,97.6,27.7,9.0,2.0,9_2,55.0,Shot,1,0.9674470332180295
3775596,2,113,746,973,27.8,0.1,2.0,0.0,2_0,55.0,Pass,0,0.026229329314924787
3775596,2,114,746,973,40.4,4.9,4.0,0.0,4_0,56.0,Pass,0,0.12820203808129807
3775596,2,115,746,973,97.7,30.3,9.0,3.0,9_3,57.0,Shot,1,0.9824342180793423
3775596,2,116,746,973,120.0,80.0,11.0,7.0,11_7,58.0,Pass,1,0.8673085162667491
3775596,2,117,973,746,60.7,46.5,6.0,4.0,6_4,59.0,Duel,0,0.14740723447914073
3775596,2,118,746,973,34.3,13.9,3.0,1.0,3_1,59.0,Ball Recovery,0,0.12592024571014626
3775596,2,119,746,973,27.6,0.1,2.0,0.0,2_0,59.0,Pass,0,0.014547840340012991
3775596,2,120,746,973,53.9,0.1,5.0,0.0,5_0,60.0,Pass,0,0.09558936952859332
3775596,2,121,973,746,33.6,21.4,3.0,2.0,3_2,60.0,Ball Recovery,0,0.18026163205175838
3775596,2,122,973,746,120.0,80.0,11.0,7.0,11_7,61.0,Pass,1,0.8444144142749411
3775596,2,123,746,973,6.0,57.4,0.0,5.0,0_5,61.0,Ball Receipt*,0,0.03372064417990425
3775596,2,124,746,973,0.5,25.5,0.0,2.0,0_2,61.0,Ball Receipt*,0,0.03777611774615807
3775596,2,125,973,746,93.9,72.3,9.0,7.0,9_7,62.0,Pass,0,0.32321693991878403
3775596,2,126,746,973,41.1,0.1,4.0,0.0,4_0,62.0,Pass,0,0.2123191680390772
3775596,2,127,973,746,75.0,51.2,7.0,5.0,7_5,63.0,Pass,0,0.3846589446035234
3775596,2,128,746,973,50.2,53.6,5.0,5.0,5_5,63.0,Ball Receipt*,0,0.05843441693472753
3775596,2,129,746,973,59.4,60.1,5.0,6.0,5_6,64.0,Pass,0,0.3672992032685395
3775596,2,130,746,973,43.7,0.1,4.0,0.0,4_0,64.0,Pass,0,0.3444527219366661
3775596,2,131,746,973,46.6,0.1,4.0,0.0,4_0,64.0,Pass,1,0.48270440640172546
3775596,2,132,973,746,56.0,77.2,5.0,7.0,5_7,64.0,Pass,0,0.04152957503861085
3775596,2,133,746,973,73.6,11.3,7.0,1.0,7_1,64.0,Duel,1,0.610833132052112
3775596,2,134,973,746,39.1,54.9,3.0,5.0,3_5,65.0,Ball Recovery,0,0.09735239744055098
3775596,2,135,973,746,78.8,80.0,7.0,7.0,7_7,66.0,Pass,0,0.12722991446172743
3775596,2,136,746,973,43.9,6.2,4.0,0.0,4_0,66.0,Ball Recovery,0,0.11548515766460994
3775596,2,137,746,973,28.4,0.1,2.0,0.0,2_0,66.0,Pass,0,0.014102685696327184
3775596,2,138,973,746,15.2,80.0,1.0,7.0,1_7,68.0,Pass,0,0.010252525046014649
3775596,2,139,973,746,32.0,80.0,3.0,7.0,3_7,68.0,Pass,0,0.014037562415786993
3775596,2,140,746,973,68.5,9.6,6.0,0.0,6_0,68.0,Pass,0,0.28185247957090476
3775596,2,141,973,746,15.0,20.0,1.0,1.0,1_1,69.0,Ball Receipt*,0,0.010793174790637027
3775596,2,142,973,746,39.3,5.0,3.0,0.0,3_0,69.0,Pass,0,0.14489838351303166
3775596,2,143,746,973,73.3,39.5,7.0,3.0,7_3,70.0,Pass,0,0.47436758203885604
3775596,2,144,746,973,90.4,0.1,9.0,0.0,9_0,70.0,Pass,0,0.15986533467806463
3775596,2,145,973,746,49.7,40.5,4.0,4.0,4_4,71.0,Pass,0,0.10827384454915867
3775596,2,146,973,746,41.9,0.1,4.0,0.0,4_0,71.0,Pass,0,0.036657321642005115
3775596,2,147,973,746,57.1,1.8,5.0,0.0,5_0,72.0,Pass,0,0.04591951488100519
3775596,2,148,746,973,55.7,12.0,5.0,1.0,5_1,72.0,Ball Recovery,0,0.16087254400484402
3775596,2,149,746,973,6.0,55.2,0.0,5.0,0_5,73.0,Ball Receipt*,0,0.03243490222164158
3775596,2,150,973,746,67.0,21.0,6.0,2.0,6_2,73.0,Duel,0,0.2005267671657638
3775596,2,151,746,973,17.8,70.9,1.0,7.0,1_7,73.0,Ball Recovery,0,0.05826932874552965
3775596,2,152,746,973,37.0,77.9,3.0,7.0,3_7,73.0,Pass,0,0.042042415164277605
3775596,2,153,973,746,62.4,10.4,6.0,1.0,6_1,74.0,Duel,0,0.15106693710263921
3775596,2,154,973,746,107.0,0.1,10.0,0.0,10_0,76.0,Pass,0,0.3906973030873957
3775596,2,155,746,973,20.9,77.3,2.0,7.0,2_7,76.0,Interception,0,0.07159594994557864
3775596,2,156,746,973,61.4,80.0,6.0,7.0,6_7,76.0,Pass,0,0.19128484406304896
3775596,2,157,973,746,39.3,20.0,3.0,1.0,3_1,76.0,Pass,0,0.11600276402964918
3775596,2,158,746,973,55.9,80.0,5.0,7.0,5_7,76.0,Pass,0,0.054043007972071254
3775596,2,159,746,973,120.0,0.1,11.0,0.0,11_0,78.0,Pass,1,0.8804915785673955
3775596,2,160,746,973,120.0,0.1,11.0,0.0,11_0,79.0,Pass,1,0.8807384798175032
3775596,2,161,973,746,59.9,20.5,5.0,2.0,5_2,80.0,Ball Receipt*,0,0.055082908563545
3775596,2,162,746,973,59.0,60.9,5.0,6.0,5_6,80.0,Pass,1,0.5132188115058371
3775596,2,163,973,746,58.2,6.5,5.0,0.0,5_0,80.0,Ball Receipt*,0,0.04388749434138438
3775596,2,164,973,746,53.4,0.1,5.0,0.0,5_0,81.0,Pass,0,0.049796687621238386
3775596,2,165,973,746,66.2,7.5,6.0,0.0,6_0,81.0,Pass,0,0.13497276920881493
3775596,2,166,973,746,102.1,80.0,10.0,7.0,10_7,81.0,Pass,0,0.12151936137556621
3775596,2,167,973,746,92.9,75.8,9.0,7.0,9_7,82.0,Pass,0,0.21115812387619173
3775596,2,168,746,973,66.3,52.6,6.0,5.0,6_5,83.0,Ball Receipt*,0,0.08155273186925825
3775596,2,169,973,746,79.7,35.3,7.0,3.0,7_3,84.0,Ball Receipt*,0,0.1454393014976029
3775596,2,170,746,973,49.0,47.9,4.0,4.0,4_4,84.0,Pass,0,0.10053507842211414
3775596,2,171,746,973,57.0,80.0,5.0,7.0,5_7,84.0,Pass,0,0.09727688027271934
3775596,2,172,973,746,81.1,6.3,8.0,0.0,8_0,85.0,Duel,0,0.25928927776454386
3775596,2,173,746,973,30.3,41.8,3.0,4.0,3_4,85.0,Ball Recovery,0,0.14463080573920728
3775596,2,174,973,746,51.8,0.1,5.0,0.0,5_0,86.0,Pass,0,0.057961123539246866
3775596,2,175,746,973,51.0,60.7,5.0,6.0,5_6,87.0,Ball Receipt*,0,0.11845004512106908
3775596,2,176,973,746,59.9,0.1,5.0,0.0,5_0,87.0,Pass,0,0.08850934286620035
3775596,2,177,746,973,65.5,67.5,6.0,6.0,6_6,87.0,Pass,0,0.24358087218915572
3775596,2,178,746,973,66.5,80.0,6.0,7.0,6_7,87.0,Pass,0,0.309405898561423
3775596,2,180,746,973,64.5,80.0,6.0,7.0,6_7,88.0,Pass,1,0.5175710686109033
3775596,2,181,973,746,60.0,40.0,5.0,3.0,5_3,89.0,Pass,0,0.3934456391519942
3775596,2,182,973,746,71.7,80.0,7.0,7.0,7_7,90.0,Pass,0,0.07692708405629879
3775596,2,183,746,973,25.4,0.1,2.0,0.0,2_0,90.0,Pass,0,0.024664754479883092
3775596,2,184,973,746,37.1,39.0,3.0,3.0,3_3,91.0,Pass,1,0.5887079381125494
3775596,2,185,746,973,6.7,62.2,0.0,6.0,0_6,91.0,Ball Receipt*,0,0.04333532546305893
3775596,2,186,973,746,95.8,16.1,9.0,1.0,9_1,91.0,Pass,1,0.7504051333960651
3775596,2,188,746,973,59.6,56.9,5.0,5.0,5_5,92.0,Ball Receipt*,0,0.06087142635011866
3775596,2,189,746,973,73.8,0.1,7.0,0.0,7_0,92.0,Pass,0,0.28256955649495635
3775596,2,190,973,746,41.7,6.7,4.0,0.0,4_0,92.0,Pass,0,0.1423266149699071
3775596,2,191,746,973,34.3,71.6,3.0,7.0,3_7,93.0,Pass,0,0.06144140223960649
3775596,2,192,746,973,51.7,80.0,5.0,7.0,5_7,93.0,Pass,0,0.07174849306478139
3775597,1,2,1475,968,61.0,40.1,6.0,4.0,6_4,0.0,Pass,0,0.035850585922392444
3775597,1,3,968,1475,69.8,7.8,6.0,0.0,6_0,0.0,Pass,0,0.22622589322680856
3775597,1,4,968,1475,62.6,0.1,6.0,0.0,6_0,0.0,Pass,0,0.1552726304701371
3775597,1,5,1475,968,50.4,70.0,5.0,6.0,5_6,0.0,Ball Recovery,0,0.13951916368600137
3775597,1,6,968,1475,73.4,7.7,7.0,0.0,7_0,1.0,Pass,0,0.25760907895364826
3775597,1,7,1475,968,11.6,29.9,1.0,2.0,1_2,1.0,Ball Receipt*,0,0.010239642816869428
3775597,1,8,968,1475,87.1,3.1,8.0,0.0,8_0,1.0,Interception,0,0.3630158178094235
3775597,1,9,1475,968,61.0,40.1,6.0,4.0,6_4,2.0,Pass,0,0.03525775815570083
3775597,1,10,1475,968,97.2,80.0,9.0,7.0,9_7,3.0,Pass,0,0.13745884986587156
3775597,1,11,1475,968,93.1,80.0,9.0,7.0,9_7,3.0,Pass,0,0.13676176233315776
3775597,1,13,968,1475,96.9,78.0,9.0,7.0,9_7,4.0,Clearance,0,0.3606505088946757
3775597,1,14,968,1475,24.9,0.1,2.0,0.0,2_0,4.0,Pass,0,0.01814400547071928
3775597,1,15,968,1475,120.0,0.1,11.0,0.0,11_0,5.0,Pass,1,0.7933637897534972
3775597,1,16,1475,968,9.7,58.6,0.0,5.0,0_5,5.0,Ball Receipt*,0,0.011708666664307716
3775597,1,17,1475,968,59.3,80.0,5.0,7.0,5_7,6.0,Pass,0,0.12024706668361172
3775597,1,18,968,1475,20.2,80.0,2.0,7.0,2_7,7.0,Pass,0,0.018296064636928608
3775597,1,19,968,1475,29.6,80.0,2.0,7.0,2_7,7.0,Pass,0,0.03301008767893499
3775597,1,20,968,1475,49.3,25.2,4.0,2.0,4_2,8.0,Pass,0,0.15395924857808313
3775597,1,21,1475,968,71.1,58.1,7.0,5.0,7_5,8.0,Ball Recovery,1,0.654915663508334
3775597,1,22,1475,968,89.9,0.1,8.0,0.0,8_0,9.0,Pass,0,0.22364409637308527
3775597,1,23,968,1475,21.2,80.0,2.0,7.0,2_7,9.0,Pass,0,0.017182440293307285
3775597,1,24,968,1475,53.5,0.1,5.0,0.0,5_0,10.0,Pass,0,0.03429317477305553
3775597,1,25,1475,968,49.0,69.5,4.0,6.0,4_6,10.0,Duel,0,0.05741126263995651
3775597,1,26,1475,968,49.9,66.3,4.0,6.0,4_6,10.0,Pass,0,0.021943348573800998
3775597,1,28,1475,968,47.3,26.7,4.0,2.0,4_2,11.0,Ball Recovery,0,0.1452945501785786
3775597,1,29,1475,968,56.5,20.3,5.0,2.0,5_2,11.0,Referee Ball-Drop,0,0.06550932330018427
3775597,1,30,968,1475,62.7,59.8,6.0,5.0,6_5,11.0,Referee Ball-Drop,0,0.10723817504743449
3775597,1,31,1475,968,34.3,5.1,3.0,0.0,3_0,12.0,Ball Recovery,0,0.03760835120120863
3775597,1,32,968,1475,62.5,23.7,6.0,2.0,6_2,12.0,Duel,0,0.15855318775596047
3775597,1,33,1475,968,23.4,31.8,2.0,3.0,2_3,13.0,Ball Receipt*,0,0.020073406678413112
3775597,1,34,1475,968,77.9,12.8,7.0,1.0,7_1,13.0,Pass,0,0.23550831999555646
3775597,1,35,968,1475,15.9,54.9,1.0,5.0,1_5,14.0,Duel,0,0.014406883064383723
3775597,1,36,1475,968,57.2,20.5,5.0,2.0,5_2,15.0,Ball Recovery,0,0.11689148147544148
3775597,1,37,968,1475,43.7,0.1,4.0,0.0,4_0,16.0,Pass,0,0.07027548011035624
3775597,1,38,1475,968,56.9,69.5,5.0,6.0,5_6,16.0,Pass,0,0.04635651222764452
3775597,1,39,968,1475,33.6,54.9,3.0,5.0,3_5,16.0,Interception,0,0.06274203951035941
3775597,1,40,1475,968,71.5,8.9,7.0,0.0,7_0,16.0,Interception,0,0.3704097677984819
3775597,1,41,1475,968,75.3,80.0,7.0,7.0,7_7,17.0,Pass,0,0.1371101284048342
3775597,1,42,968,1475,28.3,11.1,2.0,1.0,2_1,17.0,Pass,0,0.050545629445135576
3775597,1,43,968,1475,33.9,4.2,3.0,0.0,3_0,18.0,Pass,0,0.08942176617296711
3775597,1,44,968,1475,120.0,80.0,11.0,7.0,11_7,19.0,Pass,0,0.6463463782036679
3775597,1,45,1475,968,15.2,25.0,1.0,2.0,1_2,19.0,Pass,0,0.007090974083158983
3775597,1,46,1475,968,28.9,0.1,2.0,0.0,2_0,20.0,Pass,0,0.007654393095115568
3775597,1,47,1475,968,47.5,14.3,4.0,1.0,4_1,20.0,Pass,0,0.08581049368660328
3775597,1,48,968,1475,36.0,80.0,3.0,7.0,3_7,21.0,Pass,0,0.0263561810228125
3775597,1,49,1475,968,42.8,25.2,4.0,2.0,4_2,21.0,Pass,0,0.04094558791777486
3775597,1,50,1475,968,49.9,28.4,4.0,2.0,4_2,21.0,Pass,0,0.06893959920440651
3775597,1,51,968,1475,14.6,67.1,1.0,6.0,1_6,22.0,Duel,0,0.036447588002399584
3775597,1,52,1475,968,92.5,7.7,9.0,0.0,9_0,22.0,Ball Recovery,0,0.42932626728663564
3775597,1,53,968,1475,37.3,11.3,3.0,1.0,3_1,22.0,Pass,1,0.4916898979014934
3775597,1,54,1475,968,5.2,27.3,0.0,2.0,0_2,23.0,Ball Receipt*,0,0.01529452869722724
3775597,1,55,968,1475,19.5,61.8,1.0,6.0,1_6,23.0,Pass,0,0.021879799390930352
3775597,1,56,1475,968,8.2,10.4,0.0,1.0,0_1,24.0,Ball Recovery,0,0.029697310385434016
3775597,1,57,968,1475,85.8,47.6,8.0,4.0,8_4,24.0,Ball Recovery,0,0.4588437674175041
3775597,1,58,968,1475,57.2,1.0,5.0,0.0,5_0,24.0,Pass,0,0.03359889078391498
3775597,1,59,968,1475,120.0,0.1,11.0,0.0,11_0,25.0,Pass,0,0.6169388590793743
3775597,1,60,1475,968,77.0,7.4,7.0,0.0,7_0,25.0,Duel,1,0.7372424029023985
3775597,1,61,968,1475,17.8,55.6,1.0,5.0,1_5,26.0,Ball Receipt*,0,0.00438662696000662
3775597,1,62,1475,968,77.3,4.9,7.0,0.0,7_0,26.0,Pass,1,0.7168372323735683
3775597,1,63,968,1475,60.6,56.7,6.0,5.0,6_5,27.0,Clearance,0,0.1422017646541965
3775597,1,64,1475,968,71.3,69.7,7.0,6.0,7_6,27.0,Ball Recovery,0,0.18866549810967018
3775597,1,65,968,1475,9.8,23.2,0.0,2.0,0_2,27.0,Ball Receipt*,0,0.0012104299668027861
3775597,1,66,1475,968,74.9,73.2,7.0,7.0,7_7,27.0,Interception,0,0.2855610399545227
3775597,1,67,1475,968,76.1,0.1,7.0,0.0,7_0,29.0,Pass,0,0.34969271692269305
3775597,1,68,1475,968,79.7,75.7,7.0,7.0,7_7,30.0,Pass,0,0.18730244895754633
3775597,1,69,1475,968,120.0,80.0,11.0,7.0,11_7,31.0,Pass,0,0.7004694921918814
3775597,1,70,968,1475,2.8,73.9,0.0,7.0,0_7,32.0,Ball Recovery,0,0.039679688806907455
3775597,1,71,1475,968,21.8,58.1,2.0,5.0,2_5,33.0,Ball Receipt*,0,0.02627161127253629
3775597,1,72,968,1475,32.5,74.3,3.0,7.0,3_7,33.0,Ball Recovery,0,0.09053216382113945
3775597,1,73,968,1475,17.4,80.0,1.0,7.0,1_7,34.0,Pass,0,0.010937441648953623
3775597,1,74,1475,968,93.7,9.2,9.0,0.0,9_0,34.0,Duel,1,0.7343125736788516
3775597,1,75,968,1475,13.9,21.0,1.0,2.0,1_2,34.0,Ball Receipt*,0,0.003556911681944886
3775597,1,76,968,1475,88.4,80.0,8.0,7.0,8_7,35.0,Pass,0,0.11118607295559116
3775597,1,77,968,1475,89.5,80.0,8.0,7.0,8_7,35.0,Pass,0,0.16117980054646142
3775597,1,78,968,1475,84.7,80.0,8.0,7.0,8_7,36.0,Pass,0,0.10529187284819677
3775597,1,79,1475,968,32.0,11.2,3.0,1.0,3_1,36.0,Ball Recovery,0,0.09540789361965411
3775597,1,80,1475,968,32.6,9.7,3.0,0.0,3_0,36.0,Pass,0,0.026193611304344194
3775597,1,81,1475,968,71.2,11.0,7.0,1.0,7_1,38.0,Pass,0,0.18896023691218392
3775597,1,82,968,1475,35.7,3.0,3.0,0.0,3_0,39.0,Pass,0,0.08007018317789553
3775597,1,83,1475,968,42.6,54.1,4.0,5.0,4_5,39.0,Pass,0,0.08631486640245656
3775597,1,84,1475,968,83.8,0.1,8.0,0.0,8_0,40.0,Pass,0,0.2916961164426785
3775597,1,85,1475,968,86.0,0.1,8.0,0.0,8_0,40.0,Pass,0,0.41421598196799
3775597,1,86,1475,968,86.2,4.0,8.0,0.0,8_0,41.0,Pass,1,0.6716629637751914
3775597,1,87,968,1475,106.1,42.8,10.0,4.0,10_4,41.0,Ball Receipt*,0,0.15804850222408964
3775597,1,88,1475,968,17.9,26.8,1.0,2.0,1_2,41.0,Ball Receipt*,0,0.007243570664364557
3775597,1,89,968,1475,66.6,70.4,6.0,7.0,6_7,41.0,Ball Recovery,0,0.1842579093191436
3775597,1,90,1475,968,65.4,5.8,6.0,0.0,6_0,42.0,Ball Recovery,0,0.21605373843634673
3775597,1,91,1475,968,67.6,5.8,6.0,0.0,6_0,42.0,Pass,0,0.3439927469746168
3775597,1,92,968,1475,53.4,30.3,5.0,3.0,5_3,42.0,Ball Recovery,1,0.6090581466711232
3775597,1,94,1475,968,20.9,22.7,2.0,2.0,2_2,43.0,Ball Receipt*,0,0.01722114980055142
3775597,1,95,1475,968,34.3,74.5,3.0,7.0,3_7,43.0,Pass,0,0.04238471603771493
3775597,1,96,1475,968,49.5,80.0,4.0,7.0,4_7,43.0,Pass,0,0.07301754066527982
3775597,1,97,968,1475,35.3,6.4,3.0,0.0,3_0,43.0,Pass,0,0.0827852407685678
3775597,1,98,968,1475,55.8,0.1,5.0,0.0,5_0,44.0,Pass,0,0.02517881970304793
3775597,1,99,968,1475,80.6,47.8,8.0,4.0,8_4,45.0,Pass,0,0.31710773309390783
3775597,1,100,1475,968,13.7,30.9,1.0,3.0,1_3,45.0,Duel,0,0.01402684393534307
3775597,1,101,1475,968,50.4,0.1,5.0,0.0,5_0,46.0,Pass,0,0.057655812352776926
3775597,2,102,968,1475,61.0,40.1,6.0,4.0,6_4,45.0,Pass,0,0.028369900048116046
3775597,2,103,968,1475,112.5,80.0,11.0,7.0,11_7,45.0,Pass,1,0.7467675603259777
3775597,2,104,1475,968,21.8,53.0,2.0,5.0,2_5,46.0,Ball Receipt*,0,0.04783663586290856
3775597,2,105,968,1475,34.6,49.0,3.0,4.0,3_4,46.0,Ball Recovery,0,0.10372378108675936
3775597,2,106,1475,968,34.3,15.1,3.0,1.0,3_1,47.0,Pass,0,0.1492512031979043
3775597,2,107,968,1475,98.8,80.0,9.0,7.0,9_7,48.0,Pass,1,0.6083509385449388
3775597,2,108,1475,968,28.8,54.4,2.0,5.0,2_5,48.0,Ball Receipt*,0,0.08164529406338282
3775597,2,109,968,1475,29.5,29.2,2.0,2.0,2_2,48.0,Pass,0,0.04852883627958288
3775597,2,110,1475,968,44.8,80.0,4.0,7.0,4_7,49.0,Pass,0,0.0511493894428864
3775597,2,111,968,1475,49.9,9.9,4.0,0.0,4_0,49.0,Pass,0,0.05396951182645662
3775597,2,112,968,1475,120.0,0.1,11.0,0.0,11_0,50.0,Pass,1,0.8556573801661328
3775597,2,113,1475,968,60.0,40.0,5.0,3.0,5_3,50.0,Pass,0,0.08423619673751087
3775597,2,114,968,1475,40.8,80.0,4.0,7.0,4_7,51.0,Pass,0,0.06548331623087991
3775597,2,115,1475,968,56.7,8.4,5.0,0.0,5_0,51.0,Ball Recovery,0,0.1743438336022366
3775597,2,116,1475,968,65.1,3.5,6.0,0.0,6_0,52.0,Pass,1,0.6289110134371076
3775597,2,117,968,1475,42.3,52.6,4.0,5.0,4_5,52.0,Ball Recovery,0,0.09250507263436435
3775597,2,118,968,1475,63.2,20.3,6.0,2.0,6_2,53.0,Pass,0,0.1518797625337119
3775597,2,119,968,1475,41.6,80.0,4.0,7.0,4_7,53.0,Pass,0,0.07018455485586678
3775597,2,120,968,1475,64.3,76.9,6.0,7.0,6_7,54.0,Pass,0,0.18572241041066534
3775597,2,121,1475,968,84.3,80.0,8.0,7.0,8_7,54.0,Pass,0,0.2959553038074645
3775597,2,122,1475,968,49.7,0.1,4.0,0.0,4_0,54.0,Pass,0,0.07938577072534012
3775597,2,123,968,1475,79.9,50.8,7.0,5.0,7_5,55.0,Duel,0,0.32417686015325303
3775597,2,124,1475,968,56.7,71.4,5.0,7.0,5_7,56.0,Pass,0,0.12382730037529735
3775597,2,125,1475,968,57.9,9.7,5.0,0.0,5_0,57.0,Ball Receipt*,0,0.10930857564692743
3775597,2,126,1475,968,80.0,0.1,7.0,0.0,7_0,57.0,Pass,0,0.3048150226144067
3775597,2,127,1475,968,105.1,0.1,10.0,0.0,10_0,57.0,Pass,0,0.3538213166110607
3775597,2,128,1475,968,91.4,0.1,9.0,0.0,9_0,57.0,Pass,0,0.21259383022861533
3775597,2,129,968,1475,50.9,80.0,5.0,7.0,5_7,58.0,Pass,0,0.03222163778579677
3775597,2,130,1475,968,7.8,50.5,0.0,5.0,0_5,59.0,Ball Receipt*,0,0.020158049009409446
3775597,2,131,968,1475,71.1,62.0,7.0,6.0,7_6,59.0,Pass,0,0.23022087903487606
3775597,2,132,968,1475,104.6,0.1,10.0,0.0,10_0,59.0,Pass,0,0.4627378302173538
3775597,2,133,1475,968,27.3,26.9,2.0,2.0,2_2,60.0,Interception,0,0.08610242364140935
3775597,2,134,968,1475,69.9,53.8,6.0,5.0,6_5,60.0,Ball Recovery,0,0.2749561634122079
3775597,2,135,968,1475,9.2,31.5,0.0,3.0,0_3,61.0,Ball Receipt*,0,0.011636498008521307
3775597,2,136,1475,968,17.6,28.6,1.0,2.0,1_2,61.0,Duel,0,0.018370207169250502
3775597,2,137,1475,968,43.6,26.3,4.0,2.0,4_2,62.0,Pass,0,0.08915915260278616
3775597,2,138,968,1475,63.5,56.9,6.0,5.0,6_5,63.0,Duel,0,0.2141238956523599
3775597,2,139,1475,968,51.3,29.0,5.0,2.0,5_2,63.0,Duel,0,0.14081596907704058
3775597,2,140,968,1475,39.5,19.0,3.0,1.0,3_1,64.0,Interception,0,0.1851990277644144
3775597,2,141,1475,968,60.9,36.3,6.0,3.0,6_3,64.0,Interception,0,0.17318176012048261
3775597,2,142,968,1475,29.4,58.5,2.0,5.0,2_5,65.0,Duel,0,0.07613542596583776
3775597,2,143,968,1475,66.2,80.0,6.0,7.0,6_7,66.0,Pass,0,0.15549037437972751
3775597,2,144,1475,968,30.6,6.5,3.0,0.0,3_0,66.0,Duel,0,0.08432452108377243
3775597,2,145,968,1475,42.0,80.0,4.0,7.0,4_7,67.0,Pass,0,0.07174305733737242
3775597,2,146,1475,968,57.6,2.7,5.0,0.0,5_0,67.0,Pass,0,0.0853524545205532
3775597,2,147,968,1475,52.2,71.7,5.0,7.0,5_7,67.0,Ball Recovery,0,0.08781929180765319
3775597,2,148,968,1475,59.5,72.9,5.0,7.0,5_7,68.0,Pass,0,0.09929494843280164
3775597,2,149,968,1475,91.1,80.0,9.0,7.0,9_7,68.0,Pass,0,0.19645771978369705
3775597,2,150,1475,968,60.0,31.4,5.0,3.0,5_3,69.0,Interception,0,0.14233318719171137
3775597,2,151,1475,968,75.5,48.6,7.0,4.0,7_4,70.0,Pass,0,0.39062247456705046
3775597,2,152,968,1475,52.9,6.9,5.0,0.0,5_0,70.0,Ball Receipt*,0,0.016488360552744507
3775597,2,153,968,1475,48.7,18.7,4.0,1.0,4_1,71.0,Pass,0,0.07095493779571353
3775597,2,154,1475,968,9.4,48.1,0.0,4.0,0_4,71.0,Ball Receipt*,0,0.016527197209498978
3775597,2,155,968,1475,45.4,13.9,4.0,1.0,4_1,71.0,Interception,0,0.10965471513275987
3775597,2,156,1475,968,36.1,80.0,3.0,7.0,3_7,72.0,Pass,0,0.040279326844930914
3775597,2,157,1475,968,91.9,0.1,9.0,0.0,9_0,72.0,Pass,0,0.18390390650788624
3775597,2,158,968,1475,11.3,28.9,1.0,2.0,1_2,73.0,Pass,0,0.06243141778758098
3775597,2,159,968,1475,42.6,23.7,4.0,2.0,4_2,73.0,Pass,0,0.059116928977734816
3775597,2,160,1475,968,18.5,20.0,1.0,1.0,1_1,73.0,Ball Receipt*,0,0.04785873552169206
3775597,2,161,968,1475,28.6,80.0,2.0,7.0,2_7,74.0,Pass,0,0.14475533818688607
3775597,2,162,1475,968,67.4,57.0,6.0,5.0,6_5,74.0,Ball Recovery,0,0.21419384642600733
3775597,2,163,968,1475,23.0,8.3,2.0,0.0,2_0,75.0,Ball Receipt*,0,0.006545898364871521
